Prefix,Folder1 File,Folder2 File,SSIM,MSE,NCC,Pixel Overlap
Image_01L,Image_01L.png,Image_01L_2ndHO.png,0.812930377872731,15.362007841174508,0.45110836474407184,0.23058996496496498
Image_01R,Image_01R.png,Image_01R_2ndHO.png,0.8122377043504149,14.763148565231898,0.4238028527797027,0.2436207040373707
Image_02L,Image_02L.png,Image_02L_2ndHO.png,0.7902827803959118,17.081100892559228,0.44274275354428866,0.21373978144811479
Image_02R,Image_02R.png,Image_02R_2ndHO.png,0.7819609827351435,16.74215361194528,0.379198666277518,0.229346012679346
Image_03L,Image_03L.png,Image_03L_2ndHO.png,0.7913328142160535,16.97959000667334,0.4484732524412519,0.2419064898231565
Image_03R,Image_03R.png,Image_03R_2ndHO.png,0.7956706471103728,16.065460251918584,0.4091182228272766,0.23636553219886552
Image_04L,Image_04L.png,Image_04L_2ndHO.png,0.8100406164837711,14.48828516016016,0.3734928757524714,0.24786244577911246
Image_04R,Image_04R.png,Image_04R_2ndHO.png,0.8209825708524651,13.683143560226894,0.37402309160944996,0.2483181097764431
Image_05L,Image_05L.png,Image_05L_2ndHO.png,0.8044270285113195,15.863515598932265,0.4701062551565771,0.21248227394060729
Image_05R,Image_05R.png,Image_05R_2ndHO.png,0.7916350197197645,17.321147188855523,0.47202335610302326,0.2196415165165165
Image_06L,Image_06L.png,Image_06L_2ndHO.png,0.8239406611998659,14.626462921254587,0.45566362562099244,0.23425717384050718
Image_06R,Image_06R.png,Image_06R_2ndHO.png,0.7862942900616676,16.703880964297632,0.3860989333454514,0.24673006339673006
Image_07L,Image_07L.png,Image_07L_2ndHO.png,0.7894202205756047,16.819870912579248,0.41203172860555504,0.22918126459793126
Image_07R,Image_07R.png,Image_07R_1stHO.png,0.7879142021854478,16.96424236736737,0.42793360034237654,0.2422484984984985
Image_08L,Image_08L.png,Image_08L_2ndHO.png,0.773165807798755,17.003713088088087,0.3786952107454083,0.2030467967967968
Image_08R,Image_08R.png,Image_08R_2ndHO.png,0.8056160860993443,15.235388513513513,0.43763209637248157,0.21643101434768103
Image_09L,Image_09L.png,Image_09L_2ndHO.png,0.8180640433648716,14.368300592258926,0.45459701153716103,0.2064408158158158
Image_09R,Image_09R.png,Image_09R_2ndHO.png,0.8127967402026921,14.97275504671338,0.4794106632740977,0.19823365031698365
Image_10L,Image_10L.png,Image_10L_2ndHO.png,0.7563492414335344,18.884690940940942,0.3534054245807269,0.21468864698031365
Image_10R,Image_10R.png,Image_10R_2ndHO.png,0.7799801359641774,17.565888805472138,0.4159750098075164,0.22053824657991325
Image_11L,Image_11L.png,Image_11L_2ndHO.png,0.8065776902511441,16.287121496496496,0.546393438080048,0.19202014514514515
Image_11R,Image_11R.png,Image_11R_2ndHO.png,0.8278167652799382,14.670087796129463,0.5463791501923027,0.18842384050717384
Image_12L,Image_12L.png,Image_12L_2ndHO.png,0.7888932881671525,16.26661870203537,0.39000478223894447,0.24436832665999333
Image_12R,Image_12R.png,Image_12R_2ndHO.png,0.7743550749596638,18.031866241241243,0.41371986122409266,0.22778194861528195
Image_13L,Image_13L.png,Image_13L_2ndHO.png,0.8210201472316412,14.165101559893227,0.4187165002012129,0.24053324157490824
Image_13R,Image_13R.png,Image_13R_2ndHO.png,0.7873989708064216,15.95455559726393,0.318738852623683,0.2451222055388722
Image_14L,Image_14L.png,Image_14L_2ndHO.png,0.8102150387494308,15.789563521855188,0.4749062019928669,0.2219751001001001
Image_14R,Image_14R.png,Image_14R_2ndHO.png,0.8267102257112009,13.626350308641975,0.4000501201731783,0.26680743243243243
Overall Average,-,-,0.7995724704389465,15.93878614477573,0.42694435364977606,0.22723933010391348
