Prefix,Folder1 File,Folder2 File,SSIM,MSE,NCC,Pixel Overlap
Image_01L,Image_01L.png,Image_01L_2ndHO.png,0.7803190808751927,17.723049090757424,0.4035518591350152,0.292505005005005
Image_01R,Image_01R.png,Image_01R_2ndHO.png,0.7804018342194543,17.082258299966632,0.3974162648249241,0.29091904404404406
Image_02L,Image_02L.png,Image_02L_2ndHO.png,0.7602830031787384,19.104056139472807,0.40729428593325656,0.28400066733400064
Image_02R,Image_02R.png,Image_02R_2ndHO.png,0.7518005098903965,18.8385228978979,0.3765424191226817,0.2848848848848849
Image_03L,Image_03L.png,Image_03L_2ndHO.png,0.7669673234813617,19.56443214047381,0.4626318945882966,0.2868086836836837
Image_03R,Image_03R.png,Image_03R_2ndHO.png,0.7656132795041064,18.46563334167501,0.40745255347351933,0.2905217717717718
Image_04L,Image_04L.png,Image_04L_2ndHO.png,0.7755659502164992,16.985553261594927,0.331431478339917,0.30037746079412747
Image_04R,Image_04R.png,Image_04R_2ndHO.png,0.777704297142223,16.84789164164164,0.33458975868936297,0.3008883883883884
Image_05L,Image_05L.png,Image_05L_2ndHO.png,0.7758143642938853,18.167185935935937,0.4239284233281981,0.29727957123790455
Image_05R,Image_05R.png,Image_05R_2ndHO.png,0.7599712522198429,19.834390640640642,0.4383878188289647,0.29071884384384383
Image_06L,Image_06L.png,Image_06L_2ndHO.png,0.7927170825195493,16.404035285285286,0.40285629841177323,0.29712003670337006
Image_06R,Image_06R.png,Image_06R_2ndHO.png,0.757038221342246,19.032642017017018,0.3800540103362116,0.2859244661327995
Image_07L,Image_07L.png,Image_07L_2ndHO.png,0.7580558137155983,19.280479437771106,0.3747055338248134,0.29007757757757757
Image_07R,Image_07R.png,Image_07R_1stHO.png,0.753916451069403,19.64292000333667,0.38652494006181404,0.2965601017684351
Image_08L,Image_08L.png,Image_08L_2ndHO.png,0.7430972855809244,18.741203703703704,0.3005712324417557,0.2713546880213547
Image_08R,Image_08R.png,Image_08R_2ndHO.png,0.7810311193472875,17.035219594594594,0.4008768840754846,0.2793397564230898
Image_09L,Image_09L.png,Image_09L_2ndHO.png,0.776815019910192,16.4452733983984,0.3151938637438202,0.3194027360694027
Image_09R,Image_09R.png,Image_09R_2ndHO.png,0.7760932630212353,16.66325387887888,0.3369318965957776,0.3187572989656323
Image_10L,Image_10L.png,Image_10L_2ndHO.png,0.7134751570950266,21.552765265265265,0.29925996834482427,0.27876313813813813
Image_10R,Image_10R.png,Image_10R_2ndHO.png,0.7430232405738588,20.07600621454788,0.4015207306143138,0.26873957290623957
Image_11L,Image_11L.png,Image_11L_2ndHO.png,0.7675554221101756,18.232452243910576,0.4239030802482161,0.3036182015348682
Image_11R,Image_11R.png,Image_11R_2ndHO.png,0.785945957212045,16.373304554554554,0.39354581730654564,0.31620787454120786
Image_12L,Image_12L.png,Image_12L_2ndHO.png,0.7485249770745316,18.893907449115783,0.3355401511754919,0.29190753253253254
Image_12R,Image_12R.png,Image_12R_2ndHO.png,0.7358282999232032,20.940726142809478,0.36753065082333325,0.2783867200533867
Image_13L,Image_13L.png,Image_13L_2ndHO.png,0.7892133978001452,16.16253440940941,0.35458140740760985,0.30981293793793796
Image_13R,Image_13R.png,Image_13R_2ndHO.png,0.7571543668479553,17.889537454120788,0.275641830572465,0.30292375709042374
Image_14L,Image_14L.png,Image_14L_2ndHO.png,0.7680405841905734,18.42290832499166,0.3911593925340129,0.296556973640307
Image_14R,Image_14R.png,Image_14R_2ndHO.png,0.7957718583532509,15.795424591257925,0.37450910124542414,0.2989833583583584
Overall Average,-,-,0.7656335147396037,18.22134169139378,0.3749333409295651,0.29369075176366843
